,latitude,longitude,Data source,CO2/CO2e emissions source,CO2/CO2e emissions (in tonnes per year),CO2 or CO2e
7989,38.6276,-90.1934,World Resources Institute and ADEME for the emissions factors,Oil power plant,15.56,CO2
7991,41.6814,-98.3676,World Resources Institute and ADEME for the emissions factors,Oil power plant,109.698,CO2
7992,35.1103,-81.9675,World Resources Institute and ADEME for the emissions factors,Oil power plant,1517.878,CO2
7994,43.1446,-95.1443,World Resources Institute and ADEME for the emissions factors,Oil power plant,42.79,CO2
7996,42.8977,-96.9905,World Resources Institute and ADEME for the emissions factors,Oil power plant,609.952,CO2
7997,46.9264,-98.4997,World Resources Institute and ADEME for the emissions factors,Coal power plant,240160.20210000002,CO2
7999,35.7422,-97.655,World Resources Institute and ADEME for the emissions factors,Gas power plant,11368.266,CO2
8000,40.1839,-75.2342,World Resources Institute and ADEME for the emissions factors,Gas power plant,10386.135,CO2
8001,43.6873,-92.3894,World Resources Institute and ADEME for the emissions factors,Oil power plant,259.22960000000006,CO2
8003,34.3186,-109.1639,World Resources Institute and ADEME for the emissions factors,Coal power plant,9604411.936350001,CO2
8005,44.2395,-94.9763,World Resources Institute and ADEME for the emissions factors,Oil power plant,17.894,CO2
8006,33.9308,-117.2933,World Resources Institute and ADEME for the emissions factors,Gas power plant,0.443,CO2
8007,37.4556,-77.4308,World Resources Institute and ADEME for the emissions factors,Coal power plant,141726.89999999997,CO2
8008,44.905,-93.8208,World Resources Institute and ADEME for the emissions factors,Oil power plant,497.142,CO2
8011,36.5852,-90.1779,World Resources Institute and ADEME for the emissions factors,Gas power plant,342974.58700000006,CO2
8012,37.1137,-113.5689,World Resources Institute and ADEME for the emissions factors,Oil power plant,28.786000000000005,CO2
8013,43.9882,-94.6156,World Resources Institute and ADEME for the emissions factors,Oil power plant,64.574,CO2
8014,37.9953,-98.7602,World Resources Institute and ADEME for the emissions factors,Oil power plant,6.224,CO2
8015,30.4308,-81.5508,World Resources Institute and ADEME for the emissions factors,Coal power plant,5182189.960500002,CO2
8016,27.9828,-82.4919,World Resources Institute and ADEME for the emissions factors,Gas power plant,3840.367,CO2
8017,43.4019,-84.6014,World Resources Institute and ADEME for the emissions factors,Oil power plant,622.4000000000001,CO2
8019,62.0515,-163.1726,World Resources Institute and ADEME for the emissions factors,Oil power plant,2318.44,CO2
8020,40.8222,-76.1736,World Resources Institute and ADEME for the emissions factors,Coal power plant,689817.4479,CO2
8021,43.9742,-92.0597,World Resources Institute and ADEME for the emissions factors,Oil power plant,79.356,CO2
8022,44.4611,-93.1808,World Resources Institute and ADEME for the emissions factors,Oil power plant,55.23800000000001,CO2
8023,37.9561,-98.5993,World Resources Institute and ADEME for the emissions factors,Oil power plant,2.334,CO2
8025,30.4736,-87.2361,World Resources Institute and ADEME for the emissions factors,Gas power plant,27.023,CO2
8027,34.0937,-117.551,World Resources Institute and ADEME for the emissions factors,Gas power plant,3108.9739999999997,CO2
8028,40.6492,-73.8792,World Resources Institute and ADEME for the emissions factors,Gas power plant,30674.206000000002,CO2
8029,45.2207,-96.6168,World Resources Institute and ADEME for the emissions factors,Oil power plant,10.67416,CO2
8030,42.0167,-93.1633,World Resources Institute and ADEME for the emissions factors,Oil power plant,122.924,CO2
8031,40.4535,-88.9605,World Resources Institute and ADEME for the emissions factors,Oil power plant,63.018,CO2
8032,32.9192,-96.9894,World Resources Institute and ADEME for the emissions factors,Oil power plant,311.978,CO2
8034,37.0659,-94.614,World Resources Institute and ADEME for the emissions factors,Gas power plant,1022710.6860000001,CO2
8037,39.1067,-94.3804,World Resources Institute and ADEME for the emissions factors,Gas power plant,2600.41,CO2
8038,39.056,-94.393,World Resources Institute and ADEME for the emissions factors,Oil power plant,461.354,CO2
8040,38.2143,-98.2071,World Resources Institute and ADEME for the emissions factors,Oil power plant,36.566,CO2
8041,43.0803,-75.601,World Resources Institute and ADEME for the emissions factors,Gas power plant,5152.532999999999,CO2
8043,45.585,-95.9042,World Resources Institute and ADEME for the emissions factors,Oil power plant,23.34,CO2
8044,44.3528,-89.5836,World Resources Institute and ADEME for the emissions factors,Gas power plant,5311.127,CO2
8045,36.1619,-97.0369,World Resources Institute and ADEME for the emissions factors,Gas power plant,14544.132999999998,CO2
8046,36.2039,-97.0739,World Resources Institute and ADEME for the emissions factors,Oil power plant,5.446,CO2
8047,29.7614,-93.6086,World Resources Institute and ADEME for the emissions factors,Gas power plant,4.7755399999999995,CO2
8048,24.5633,-81.7342,World Resources Institute and ADEME for the emissions factors,Oil power plant,1039.408,CO2
8051,42.1978,-72.5106,World Resources Institute and ADEME for the emissions factors,Oil power plant,85303.81,CO2
8053,42.1861,-93.6005,World Resources Institute and ADEME for the emissions factors,Oil power plant,120.59000000000005,CO2
8054,45.7669,-84.7566,World Resources Institute and ADEME for the emissions factors,Gas power plant,67.779,CO2
8056,41.5014,-84.4283,World Resources Institute and ADEME for the emissions factors,Oil power plant,58.349999999999994,CO2
8057,31.9398,-94.9898,World Resources Institute and ADEME for the emissions factors,Gas power plant,57534.625000000015,CO2
8058,41.5039,-94.3172,World Resources Institute and ADEME for the emissions factors,Oil power plant,7.002000000000001,CO2
8059,42.5994,-99.1437,World Resources Institute and ADEME for the emissions factors,Oil power plant,6.224,CO2
8060,41.7992,-85.4256,World Resources Institute and ADEME for the emissions factors,Gas power plant,45.186,CO2
8064,39.3931,-87.5108,World Resources Institute and ADEME for the emissions factors,Gas power plant,1699020.1800000002,CO2
8065,39.5967,-88.6119,World Resources Institute and ADEME for the emissions factors,Oil power plant,128.37,CO2
8066,48.9905,-122.2733,World Resources Institute and ADEME for the emissions factors,Gas power plant,174982.785,CO2
8067,41.1136,-94.3472,World Resources Institute and ADEME for the emissions factors,Gas power plant,6171.433,CO2
8069,42.8464,-92.0978,World Resources Institute and ADEME for the emissions factors,Oil power plant,51.348,CO2
8070,42.167,-83.5318,World Resources Institute and ADEME for the emissions factors,Gas power plant,150237.248,CO2
8072,33.7625,-84.3872,World Resources Institute and ADEME for the emissions factors,Oil power plant,24.39808,CO2
8074,32.9285,-111.5899,World Resources Institute and ADEME for the emissions factors,Gas power plant,103826.796,CO2
8075,39.5472,-110.3917,World Resources Institute and ADEME for the emissions factors,Coal power plant,421024.79790000006,CO2
8076,35.2097,-119.585,World Resources Institute and ADEME for the emissions factors,Gas power plant,1558451.8500000003,CO2
8079,30.3764,-83.1806,World Resources Institute and ADEME for the emissions factors,Gas power plant,210480.375,CO2
8081,32.2925,-88.7461,World Resources Institute and ADEME for the emissions factors,Gas power plant,9296.355,CO2
8082,29.0728,-95.745,World Resources Institute and ADEME for the emissions factors,Gas power plant,1348290.89572,CO2
8083,41.6722,-93.6769,World Resources Institute and ADEME for the emissions factors,Gas power plant,3366.7999999999997,CO2
8085,35.4526,-118.9853,World Resources Institute and ADEME for the emissions factors,Gas power plant,603560.92,CO2
8087,31.9821,-89.4127,World Resources Institute and ADEME for the emissions factors,Gas power plant,79338.642,CO2
8090,42.7178,-84.4836,World Resources Institute and ADEME for the emissions factors,Gas power plant,138042.664732,CO2
8091,29.9417,-95.5306,World Resources Institute and ADEME for the emissions factors,Gas power plant,217422.62800000003,CO2
8092,30.2554,-92.0433,World Resources Institute and ADEME for the emissions factors,Gas power plant,5471.936,CO2
8093,29.7035,-95.3983,World Resources Institute and ADEME for the emissions factors,Gas power plant,24633.900999999998,CO2
8094,44.2173,-86.2891,World Resources Institute and ADEME for the emissions factors,Coal power plant,531642.30315,CO2
8095,33.7684,-118.2141,World Resources Institute and ADEME for the emissions factors,Gas power plant,167993.57400000002,CO2
8096,70.2353,-148.3836,World Resources Institute and ADEME for the emissions factors,Gas power plant,32206.986,CO2
8098,40.7461,-116.5297,World Resources Institute and ADEME for the emissions factors,Coal power plant,935258.0989500001,CO2
8100,34.9939,-90.0378,World Resources Institute and ADEME for the emissions factors,Gas power plant,2175052.0320000006,CO2
8102,35.1133,-119.4706,World Resources Institute and ADEME for the emissions factors,Gas power plant,34987.25400000001,CO2
8103,29.9888,-90.4599,World Resources Institute and ADEME for the emissions factors,Gas power plant,2574206.079977,CO2
8104,39.7277,-84.2095,World Resources Institute and ADEME for the emissions factors,Gas power plant,182123.50111399998,CO2
8105,32.5892,-84.6917,World Resources Institute and ADEME for the emissions factors,Gas power plant,299594.254114,CO2
8106,40.6084,-75.456,World Resources Institute and ADEME for the emissions factors,Oil power plant,143.93,CO2
8107,40.7978,-75.1054,World Resources Institute and ADEME for the emissions factors,Gas power plant,1955780.7437360003,CO2
8108,40.6891,-76.2196,World Resources Institute and ADEME for the emissions factors,Oil power plant,36.566,CO2
8109,40.2579,-76.8579,World Resources Institute and ADEME for the emissions factors,Oil power plant,252.85000000000002,CO2
8110,40.9353,-76.0284,World Resources Institute and ADEME for the emissions factors,Oil power plant,241.958,CO2
8111,41.2824,-75.8164,World Resources Institute and ADEME for the emissions factors,Oil power plant,54.46000000000001,CO2
8112,41.1189,-77.4709,World Resources Institute and ADEME for the emissions factors,Oil power plant,17.116000000000003,CO2
8113,40.1908,-76.9458,World Resources Institute and ADEME for the emissions factors,Oil power plant,85.58,CO2
8114,41.2361,-77.0075,World Resources Institute and ADEME for the emissions factors,Oil power plant,32.676,CO2
8116,37.8277,-75.9915,World Resources Institute and ADEME for the emissions factors,Oil power plant,6.224,CO2
8118,42.6321,-71.3132,World Resources Institute and ADEME for the emissions factors,Gas power plant,40309.013,CO2
8119,37.7061,-75.7031,World Resources Institute and ADEME for the emissions factors,Oil power plant,1225.35,CO2
8120,39.8492,-88.9319,World Resources Institute and ADEME for the emissions factors,Coal power plant,270126.0555,CO2
8121,36.6575,-121.6233,World Resources Institute and ADEME for the emissions factors,Gas power plant,3061.13,CO2
8122,29.8222,-91.5425,World Resources Institute and ADEME for the emissions factors,Gas power plant,103557.009,CO2
8123,40.3664,-96.19,World Resources Institute and ADEME for the emissions factors,Oil power plant,261.408,CO2
8125,39.98,-75.1506,World Resources Institute and ADEME for the emissions factors,Gas power plant,401.35799999999995,CO2
8129,33.3516,-84.9996,World Resources Institute and ADEME for the emissions factors,Gas power plant,40304.14,CO2
8132,31.7697,-106.5014,World Resources Institute and ADEME for the emissions factors,Gas power plant,34.997,CO2
8133,36.5219,-82.5431,World Resources Institute and ADEME for the emissions factors,Coal power plant,1207378.2020999999,CO2
8135,21.3032,-158.0914,World Resources Institute and ADEME for the emissions factors,Oil power plant,113662.269436,CO2
8137,46.8492,-100.8808,World Resources Institute and ADEME for the emissions factors,Gas power plant,26710.242,CO2
8138,40.7931,-111.9038,World Resources Institute and ADEME for the emissions factors,Gas power plant,86017.461949,CO2
8139,29.3787,-94.9438,World Resources Institute and ADEME for the emissions factors,Gas power plant,385763.957,CO2
8140,29.6981,-95.2547,World Resources Institute and ADEME for the emissions factors,Gas power plant,79098.97811400001,CO2
8143,29.7094,-95.4003,World Resources Institute and ADEME for the emissions factors,Gas power plant,13343.16,CO2
8144,30.5254,-88.1285,World Resources Institute and ADEME for the emissions factors,Gas power plant,563787.9369999999,CO2
8145,34.8894,-81.0725,World Resources Institute and ADEME for the emissions factors,Oil power plant,137.706,CO2
8148,48.1143,-96.1792,World Resources Institute and ADEME for the emissions factors,Oil power plant,2377.568,CO2
8149,34.7094,-84.9175,World Resources Institute and ADEME for the emissions factors,Gas power plant,2835779.4440000006,CO2
8150,30.558,-98.3705,World Resources Institute and ADEME for the emissions factors,Gas power plant,1658570.2929999998,CO2
