,country_long,capacity_mw,latitude,longitude,primary_fuel,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh,gCO2/KWh,generation_gwh_2017_with_estimated_data,tCO2_emitted_in_2013,tCO2_emitted_in_2014,tCO2_emitted_in_2015,tCO2_emitted_in_2016,tCO2_emitted_in_2017,tCO2_emitted_in_2017_with estimated_data
6234,United States of America,7.0,43.7019,-72.2867,Oil,0.0,0.0,0.0,0.0,12.117239999999999,,778,12.117239999999999,0.0,0.0,0.0,0.0,9427.21272,9427.21272
6235,United States of America,101.7,41.6731,-70.9994,Gas,0.0,0.0,110.862005,0.0,95.083,,443,95.083,0.0,0.0,49111.868214999995,0.0,42121.769,42121.769
6236,United States of America,203.1,46.1047,-112.8766,Gas,447.308997,412.387004,427.708003,262.92100400000004,251.27300099999997,,443,251.27300099999997,198157.885671,182687.442772,189474.64532900002,116474.00477200001,111313.93944299998,111313.93944299998
6237,United States of America,922.2,42.8378,-105.7769,Coal,5295.073977000001,5183.4439710000015,5140.970018999999,5088.504023,4519.9779640000015,,1050,4519.9779640000015,5559827.675850001,5442616.169550002,5398018.51995,5342929.22415,4745976.862200001,4745976.862200001
6238,United States of America,10.6,41.2547,-97.1192,Oil,0.16200000000000006,0.136,0.06799999999999999,0.11,0.087,,778,0.087,126.03600000000004,105.808,52.903999999999996,85.58,67.68599999999999,67.68599999999999
6239,United States of America,1.8,42.2602,-94.0692,Oil,0.022000000000000002,0.018000000000000002,0.013999999999999999,0.017,0.036000000000000004,,778,0.036000000000000004,17.116000000000003,14.004000000000001,10.892,13.226,28.008000000000003,28.008000000000003
6240,United States of America,192.3,44.4486,-88.072,Gas,0.0,14.295000000000002,0.0,77.193,107.689,,443,107.689,0.0,6332.685,0.0,34196.498999999996,47706.227,47706.227
6241,United States of America,748.0,28.9039,-81.3323,Oil,37.665000000000006,72.183,115.335001,155.279,127.905005,,778,127.905005,29303.370000000006,56158.374,89730.630778,120807.06199999999,99510.09389,99510.09389
6242,United States of America,357.6,32.4031,-97.7006,Gas,0.0,0.0,0.0,10.042000000000002,11.818,,443,11.818,0.0,0.0,0.0,4448.606000000001,5235.374,5235.374
6243,United States of America,1.6,33.7036,-84.1494,Oil,0.005,0.003,0.003,0.003,0.003,,778,0.003,3.89,2.334,2.334,2.334,2.334,2.334
6244,United States of America,357.6,42.7725,-82.4953,Gas,82.08,6.996,16.173000000000002,293.125,120.04700000000001,,443,120.04700000000001,36361.44,3099.228,7164.639000000001,129854.375,53180.821,53180.821
6245,United States of America,3.2,38.7486,-77.4908,Oil,0.048,0.073,0.102,0.049,0.042,,778,0.042,37.344,56.794,79.356,38.122,32.676,32.676
6246,United States of America,760.0,42.3026,-83.154,Gas,2297.727998,2715.80902,3501.5980200000004,4994.786999999998,4595.012970000002,,443,4595.012970000002,1017893.503114,1203103.39586,1551207.92286,2212690.6409999994,2035590.7457100006,2035590.7457100006
6247,United States of America,902.4,34.6292,-87.0214,Gas,1097.0320000000004,991.669,1486.854,2600.458,2079.1020000000003,,443,2079.1020000000003,485985.17600000015,439309.36699999997,658676.322,1152002.894,921042.1860000001,921042.1860000001
6248,United States of America,932.0,30.3033,-97.6128,Gas,0.0,367.86699999999996,0.0,522.345,402.421,,443,402.421,0.0,162965.08099999998,0.0,231398.83500000002,178272.503,178272.503
6249,United States of America,7.5,45.0628,-83.4233,Gas,48.648,48.79600000000001,43.646,0.0,49.692,,443,49.692,21551.064000000002,21616.628000000004,19335.178,0.0,22013.556,22013.556
6250,United States of America,72.4,13.417,144.6869,Oil,,,,,,404.4117847014965,778,404.4117847014965,,,,,,314632.3684977643
6251,United States of America,324.0,44.2908,-96.5267,Gas,440.26199999999994,358.79900000000004,618.5260000000002,719.923,556.424,,443,556.424,195036.06599999996,158947.95700000002,274007.0180000001,318925.889,246495.832,246495.832
6252,United States of America,72.79999999999998,42.3533,-70.9628,Oil,24.107380000000006,,28.40333,39.77362,43.34088000000001,406.6461039539908,778,43.34088000000001,18755.541640000003,,22097.79074,30943.876360000002,33719.20464000001,33719.20464000001
6253,United States of America,1176.0,29.7134,-95.1345,Gas,5549.941999999999,6184.816000000002,7053.326999999999,6727.8200000000015,6732.2750000000015,,443,6732.2750000000015,2458624.3059999994,2739873.488000001,3124623.8609999996,2980424.2600000007,2982397.8250000007,2982397.8250000007
6254,United States of America,471.0,29.7592,-82.3878,Coal,837.3300029999998,887.465,898.9950020000001,761.412008,729.129997,,1050,729.129997,879196.5031499998,931838.25,943944.7521000002,799482.6084,765586.49685,765586.49685
6255,United States of America,3.9,33.7919,-84.2831,Oil,0.016,0.006999999999999999,0.01,0.01,0.011000000000000001,,778,0.011000000000000001,12.448,5.446,7.78,7.78,8.558000000000002,8.558000000000002
6256,United States of America,24.1,45.0414,-93.7905,Oil,0.06272,0.04214,0.02,0.0,0.027999999999999997,,778,0.027999999999999997,48.79616,32.78492,15.56,0.0,21.784,21.784
6257,United States of America,48.5,35.7909,-119.2945,Gas,29.91,25.08,18.274,11.715,18.715999999999998,,443,18.715999999999998,13250.13,11110.439999999999,8095.3820000000005,5189.745,8291.187999999998,8291.187999999998
6258,United States of America,18.5,39.6004,-75.6268,Oil,0.103,0.963,0.08900000000000001,0.057,0.129,,778,0.129,80.134,749.2139999999999,69.242,44.346000000000004,100.36200000000001,100.36200000000001
6259,United States of America,324.0,39.5871,-75.6343,Gas,958.505001,865.1560000000001,1204.734998,1272.569,1148.1310019999999,,443,1148.1310019999999,424617.715443,383264.108,533697.604114,563748.067,508622.03388599993,508622.03388599993
6260,United States of America,77.0,39.968,-75.1252,Oil,1.202,3.11,1.982,0.33899999999999997,1.082,,778,1.082,935.156,2419.58,1541.996,263.74199999999996,841.796,841.796
6261,United States of America,679.1,35.8619,-90.0253,Gas,0.0,156.765996,0.0,735.514993,353.883004,,443,353.883004,0.0,69447.336228,0.0,325833.141899,156770.170772,156770.170772
6262,United States of America,142.2,42.2947,-83.1019,Gas,13.019,12.639,9.242,29.244,26.823,,443,26.823,5767.417,5599.076999999999,4094.2060000000006,12955.092,11882.589,11882.589
6263,United States of America,943.5,38.0169,-121.8439,Gas,5652.674,5187.071,4632.641,3421.553,475.892,,443,475.892,2504134.582,2297872.4529999997,2052259.9629999998,1515747.979,210820.156,210820.156
6264,United States of America,23.1,64.0281,-145.7194,Oil,-0.17,-0.121,-0.183,0.038,0.223,,778,0.223,-132.26000000000002,-94.13799999999999,-142.374,29.564,173.494,173.494
6265,United States of America,85.0,32.2523,-110.9921,Gas,7.037999999999999,5.566,4.6080000000000005,5.324,9.357999999999999,,443,9.357999999999999,3117.834,2465.738,2041.3440000000003,2358.532,4145.593999999999,4145.593999999999
6266,United States of America,646.1,32.9042,-111.7889,Gas,889.3870000000002,1464.694,1953.793,1154.728,1032.8780000000004,,443,1032.8780000000004,393998.44100000005,648859.442,865530.299,511544.504,457564.95400000014,457564.95400000014
6267,United States of America,536.0,35.7889,-114.9942,Gas,2763.077,1539.121,2184.488,1223.0339999999999,1051.947,,443,1051.947,1224043.111,681830.603,967728.1839999999,541804.0619999999,466012.52099999995,466012.52099999995
6268,United States of America,2.3,40.1408,-97.7239,Oil,0.053,0.0,0.002,0.0,0.013,,778,0.013,41.234,0.0,1.556,0.0,10.113999999999999,10.113999999999999
6269,United States of America,6.0,45.9836,-83.9079,Oil,0.45799999999999996,0.33799999999999997,0.0,0.0,0.0,,778,0.0,356.32399999999996,262.964,0.0,0.0,0.0,0.0
6270,United States of America,12.5,46.8175,-95.8433,Oil,0.03,0.038,0.039,0.054000000000000006,0.039,,778,0.039,23.34,29.564,30.342,42.01200000000001,30.342,30.342
6271,United States of America,222.6,41.2098,-73.109,Oil,0.0,0.0,0.0,0.0,10.349,,778,10.349,0.0,0.0,0.0,0.0,8051.522,8051.522
6272,United States of America,933.0,39.2097,-77.4644,Coal,1045.747974,1266.926984,867.9590029999998,871.702001,249.34699700000002,,1050,249.34699700000002,1098035.3727000002,1330273.3332,911356.9531499998,915287.1010499999,261814.34685000003,261814.34685000003
6273,United States of America,159.10000000000005,39.465,-84.3778,Gas,0.37200000000000005,0.0,0.0,0.0,1.571,,443,1.571,164.79600000000002,0.0,0.0,0.0,695.953,695.953
6274,United States of America,54.0,43.0802,-89.3747,Oil,0.478,0.49700000000000005,0.513,0.527,0.462,,778,0.462,371.88399999999996,386.66600000000005,399.11400000000003,410.00600000000003,359.43600000000004,359.43600000000004
6275,United States of America,200.0,41.8312,-71.1239,Gas,803.903,915.666,864.063,594.216,656.722,,443,656.722,356129.029,405640.038,382779.909,263237.688,290927.846,290927.846
6276,United States of America,2.2,42.4622,-92.6264,Oil,0.0,0.031,2.9,0.006999999999999999,0.002,,778,0.002,0.0,24.118,2256.2,5.446,1.556,1.556
6277,United States of America,6.6,59.0429,-158.4686,Oil,19.02,18.459,18.127,18.122,18.637999999999998,,778,18.637999999999998,14797.56,14361.101999999999,14102.805999999999,14098.916,14500.363999999998,14500.363999999998
6278,United States of America,2.0,39.9524,-83.0144,Oil,0.004900000000000001,0.00588,0.00392,0.00392,0.00294,,778,0.00294,3.8122000000000007,4.57464,3.04976,3.04976,2.28732,2.28732
6279,United States of America,630.0,38.7931,-94.3006,Gas,938.857,1121.523,1409.4630000000002,1660.825,1133.322,,443,1133.322,415913.651,496834.68899999995,624392.109,735745.475,502061.64599999995,502061.64599999995
6280,United States of America,720.7,32.0306,-93.5692,Coal,3056.605987000001,2899.53698,4273.045031000001,3384.917011,1982.83097,,1050,1982.83097,3209436.2863500006,3044513.829,4486697.282550001,3554162.86155,2081972.5185,2081972.5185
6281,United States of America,6.0,35.2208,-119.5831,Gas,40.073,46.674,46.223,49.238,48.053999999999995,,443,48.053999999999995,17752.339,20676.582,20476.789,21812.434,21287.922,21287.922
6282,United States of America,19.200000000000006,38.7443,-77.4974,Oil,0.18,0.0,0.0,0.0,0.096,,778,0.096,140.04,0.0,0.0,0.0,74.688,74.688
6283,United States of America,14.0,29.9468,-90.0018,Gas,38.66711,42.13001000000001,42.755660000000006,42.809979999999996,39.28112,,443,39.28112,17129.529730000002,18663.594430000005,18940.757380000003,18964.82114,17401.53616,17401.53616
6284,United States of America,17.5,39.2744,-76.5956,Gas,45.964,49.268,51.268,45.58352100000001,48.88599200000001,,443,48.88599200000001,20362.052,21825.724000000002,22711.724000000002,20193.499803000006,21656.494456000004,21656.494456000004
6285,United States of America,22.0,40.5832,-98.4201,Gas,0.0,0.0,0.0,0.0,0.0,,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6286,United States of America,154.0,37.3767,-121.9508,Gas,922.802,885.049,890.2860000000002,934.5369999999999,642.62,,443,642.62,408801.286,392076.707,394396.6980000001,413999.89099999995,284680.66,284680.66
6287,United States of America,21.1,42.4433,-73.2058,Oil,0.223,0.215,0.0,0.0,0.298,,778,0.298,173.494,167.27,0.0,0.0,231.844,231.844
6288,United States of America,939.0,37.8208,-77.4462,Gas,3251.947006,3772.0090630000004,4728.978428,4516.947978,4086.452761,,443,4086.452761,1440612.523658,1671000.0149090001,2094937.4436040001,2001007.954254,1810298.573123,1810298.573123
6289,United States of America,49.8,35.5005,-119.046,Gas,8.456,29.781999999999996,51.535,10.466,23.639,,443,23.639,3746.008,13193.425999999998,22830.004999999997,4636.438,10472.077,10472.077
6290,United States of America,26.1,31.3641,-109.5538,Oil,0.163,0.289,0.397,0.084,0.292,,778,0.292,126.81400000000001,224.84199999999998,308.86600000000004,65.352,227.176,227.176
6291,United States of America,49.6,40.5201,-81.4681,Coal,64.441,53.81200000000001,45.95800000000001,46.151,51.790000000000006,,1050,51.790000000000006,67663.05,56502.60000000001,48255.900000000016,48458.55,54379.50000000001,54379.50000000001
6292,United States of America,10.8,40.5416,-81.4985,Oil,0.252,0.151,0.395,0.655,0.355,,778,0.355,196.056,117.478,307.31,509.59000000000003,276.19,276.19
6293,United States of America,323.6,29.9861,-90.4414,Gas,1945.841,1999.9790030000001,1964.7720010000003,2045.295,1977.325003,,443,1977.325003,862007.563,885990.698329,870393.9964430002,906065.685,875954.976329,875954.976329
6294,United States of America,3.2,36.6803,-76.9219,Oil,0.038,0.084,0.105,0.032,0.021,,778,0.021,29.564,65.352,81.69,24.896,16.338,16.338
6295,United States of America,409.0,33.8377,-83.6996,Gas,9.698,11.054,36.842,133.232,33.939,,443,33.939,4296.214,4896.9220000000005,16321.006,59021.776,15034.977,15034.977
6296,United States of America,678.3,40.0928,-82.0276,Gas,2954.717,0.0,4144.393,3956.473,3761.9710000000014,,443,3761.9710000000014,1308939.631,0.0,1835966.099,1752717.5389999999,1666553.1530000006,1666553.1530000006
6297,United States of America,44.8,34.0609,-117.3532,Gas,1.8119999999999998,1.198,1.655,1.515,1.276,,443,1.276,802.7159999999999,530.7139999999999,733.165,671.145,565.268,565.268
6298,United States of America,2.2,35.7481,-81.6072,Oil,0.018000000000000002,0.012,0.016,0.006,0.03,,778,0.03,14.004000000000001,9.336,12.448,4.668,23.34,23.34
6299,United States of America,483.7,44.3889,-105.4608,Coal,3066.6249780000003,3277.43901,3160.615001,2830.760022,3229.808,,1050,3229.808,3219956.2269,3441310.9605,3318645.75105,2972298.0231,3391298.4,3391298.4
6300,United States of America,441.0,40.4663,-89.9841,Coal,2524.553969,2237.999018,2129.192003,0.0,1944.0689559999998,,1050,1944.0689559999998,2650781.66745,2349898.9688999997,2235651.6031500003,0.0,2041272.4037999997,2041272.4037999997
6301,United States of America,627.2,42.4915,-79.3466,Coal,0.0,0.0,0.0,0.0,,,1050,,0.0,0.0,0.0,0.0,,
6302,United States of America,6.4,41.5998,-90.912,Oil,0.048020000000000014,0.04704,0.0,0.03626,0.0,,778,0.0,37.35956000000001,36.59712,0.0,28.21028,0.0,0.0
6303,United States of America,21.9,53.8925,-166.5382,Oil,45.034,46.622,39.395,46.918,58.37316000000001,,778,58.37316000000001,35036.452,36271.916,30649.31,36502.204,45414.31848000001,45414.31848000001
6304,United States of America,1398.0,36.8048,-121.7822,Gas,0.0,4152.565000000001,3909.7270000000003,2584.936,2344.638,,443,2344.638,0.0,1839586.2950000006,1732009.0610000002,1145126.648,1038674.634,1038674.634
6305,United States of America,223.5,37.7968,-122.2819,Oil,0.0,0.0,0.0,0.0,2.009,,778,2.009,0.0,0.0,0.0,0.0,1563.002,1563.002
6306,United States of America,1304.0,32.3814,-86.5744,Gas,4629.1010000000015,4790.497,7433.315,6096.885,5302.218000000001,,443,5302.218000000001,2050691.7430000007,2122190.171,3292958.545,2700920.055,2348882.5740000005,2348882.5740000005
6307,United States of America,2034.0,33.2442,-86.4581,Gas,7011.767013,6432.760961999999,6578.897982,4280.42,4916.6010000000015,,443,4916.6010000000015,3106212.786759,2849713.1061659995,2914451.806026,1896226.06,2178054.2430000007,2178054.2430000007
6308,United States of America,644.3,40.5958,-89.6631,Coal,0.0,0.0,0.0,0.0,3104.708998,,1050,3104.708998,0.0,0.0,0.0,0.0,3259944.4479,3259944.4479
6309,United States of America,669.2,40.6167,-73.6479,Gas,1154.509988,1518.9739849999999,1538.094009,1615.262993,1357.59604,,443,1357.59604,511447.924684,672905.4753549999,681375.645987,715561.505899,601415.0457199999,601415.0457199999
6310,United States of America,48.5,34.1958,-119.1664,Gas,166.291,162.429,165.489,162.322,163.73,,443,163.73,73666.913,71956.047,73311.62700000001,71908.64600000001,72532.39,72532.39
6311,United States of America,1747.6999999999996,37.7883,-84.7126,Gas,2961.406975000001,3142.724041,2829.6259600000003,2266.4910520000008,1657.442002,,443,1657.442002,1311903.2899250004,1392226.750163,1253524.30028,1004055.5360360004,734246.806886,734246.806886
6312,United States of America,5.0,42.9896,-82.4379,Gas,32.535740000000004,30.52202,30.081640000000004,0.0,32.821000000000005,,443,32.821000000000005,14413.332820000001,13521.254860000001,13326.166520000002,0.0,14539.703000000001,14539.703000000001
6313,United States of America,153.9,32.7471,-100.9547,Gas,865.0590000000002,889.803,852.7710000000001,843.9119999999999,837.2139999999998,,443,837.2139999999998,383221.1370000001,394182.729,377777.553,373853.01599999995,370885.8019999999,370885.8019999999
6314,United States of America,251.8,39.8746,-75.1592,Gas,93.684,347.225,554.7719999999999,749.4739999999998,617.659,,443,617.659,41502.012,153820.67500000002,245763.99599999998,332016.9819999999,273622.937,273622.937
6315,United States of America,119.1,43.1606,-95.2569,Gas,74.38,0.0,0.0,0.0,9.056000000000001,,443,9.056000000000001,32950.34,0.0,0.0,0.0,4011.8080000000004,4011.8080000000004
6316,United States of America,1.8,42.4942,-91.2725,Oil,0.022000000000000002,0.011000000000000001,0.017,0.019,0.015,,778,0.015,17.116000000000003,8.558000000000002,13.226,14.782,11.67,11.67
6317,United States of America,28.1,37.2367,-96.9625,Gas,0.0,0.0,4.072,0.0,1.378,,443,1.378,0.0,0.0,1803.896,0.0,610.454,610.454
6318,United States of America,772.0,38.9036,-84.8514,Coal,3708.90804,2910.996001,4031.691995,3667.297033,4269.695991,,1050,4269.695991,3894353.442,3056545.80105,4233276.59475,3850661.88465,4483180.79055,4483180.79055
6319,United States of America,7.0,40.8092,-77.8475,Gas,52.20852,55.91291999999999,53.94801999999999,54.27338,55.300419999999995,,443,55.300419999999995,23128.37436,24769.423559999996,23898.972859999998,24043.107340000002,24498.086059999998,24498.086059999998
6320,United States of America,4.8,39.1379,-84.5049,Oil,0.15484,0.07447999999999999,0.10192,0.1372,0.147,,778,0.147,120.46552,57.94543999999999,79.29375999999999,106.74159999999999,114.366,114.366
6321,United States of America,27.3,40.9617,-72.2103,Oil,8.884,6.339,10.742,12.337,7.624,,778,7.624,6911.752,4931.742,8357.276,9598.186,5931.472,5931.472
6322,United States of America,716.2,40.7281,-73.9742,Gas,0.0,2753.991044000001,2927.989014,3081.693957,3093.060012000001,,443,3093.060012000001,0.0,1220018.0324920004,1297099.133202,1365190.422951,1370225.5853160003,1370225.5853160003
6323,United States of America,3.8,44.8083,-68.7508,Gas,26.165,25.152,27.113000000000003,27.664,29.53,,443,29.53,11591.095,11142.336000000001,12011.059000000001,12255.152,13081.79,13081.79
6324,United States of America,467.7,32.4481,-94.6903,Gas,1953.387009,1956.70453,2251.6717,2358.3280600000003,2018.2750899999999,,443,2018.2750899999999,865350.444987,866820.10679,997490.5630999999,1044739.3305800001,894095.8648699999,894095.8648699999
6325,United States of America,33.6,38.7786,-76.0769,Oil,8.49,4.961,4.971,-1.085,0.675,,778,0.675,6605.22,3859.6580000000004,3867.438,-844.13,525.1500000000001,525.1500000000001
6326,United States of America,38.8,38.795,-76.07,Oil,12.907000000000002,6.811,5.9639999999999995,-0.6970000000000001,0.924,,778,0.924,10041.646,5298.958,4639.991999999999,-542.2660000000001,718.8720000000001,718.8720000000001
6327,United States of America,2.0,44.9136,-67.0033,Oil,0.228,0.187,0.084,0.032,0.08600000000000001,,778,0.08600000000000001,177.38400000000001,145.486,65.352,24.896,66.908,66.908
6328,United States of America,5.4,35.9428,-79.9089,Oil,0.006,0.006,0.021,0.205,0.361,,778,0.361,4.668,4.668,16.338,159.48999999999998,280.858,280.858
6329,United States of America,57.6,40.455,-78.7472,Coal,373.806003,362.827,196.980004,195.09900000000002,249.137,,1050,249.137,392496.30315,380968.35,206829.0042,204853.95,261593.85,261593.85
6330,United States of America,240.0,42.7184,-84.5581,Coal,511.50999900000005,549.2519980000001,500.876003,540.333005,352.13,,1050,352.13,537085.49895,576714.5979,525919.80315,567349.65525,369736.5,369736.5
6331,United States of America,507.0,17.9812,-66.7552,Gas,,,,,,3572.0528788054826,443,3572.0528788054826,,,,,,1582419.4253108287
6332,United States of America,358.8,32.0692,-102.5856,Gas,,,61.169,230.09099999999998,241.343,2527.914345000804,443,241.343,,,27097.867,101930.313,106914.949,106914.949
6333,United States of America,861.6,39.858,-75.323,Gas,37.278,65.37700000000001,0.0,141.78099699999999,47.48100000000001,,443,47.48100000000001,16514.154,28962.011000000006,0.0,62808.981670999994,21034.083000000002,21034.083000000002
6334,United States of America,2.4,36.0286,-76.5719,Oil,0.0,0.077,0.221,0.191,0.259,,778,0.259,0.0,59.906,171.938,148.598,201.502,201.502
6335,United States of America,710.3,39.7389,-75.5038,Gas,395.561998,0.0,0.0,0.0,232.146002,,443,232.146002,175233.96511400002,0.0,0.0,0.0,102840.67888600001,102840.67888600001
6336,United States of America,114.8,36.0373,-77.7533,Coal,93.402,108.885,78.47800000000002,13.017999999999999,7.9,,1050,7.9,98072.1,114329.25,82401.90000000002,13668.9,8295.0,8295.0
6337,United States of America,3.6,41.45,-84.7672,Oil,0.063,0.013,0.13,0.152,0.09699999999999999,,778,0.09699999999999999,49.014,10.113999999999999,101.14,118.256,75.466,75.466
6338,United States of America,764.7,43.7151,-87.7059,Coal,0.0,0.0,3896.652987,3455.141001,3791.3649939999996,,1050,3791.3649939999996,0.0,0.0,4091485.63635,3627898.05105,3980933.2436999995,3980933.2436999995
6339,United States of America,100.0,40.7861,-73.2931,Gas,212.59400000000002,181.185,126.222,105.03299999999999,72.148,,443,72.148,94179.142,80264.955,55916.346,46529.61899999999,31961.564,31961.564
6340,United States of America,701.2,32.9111,-84.3064,Gas,153.398001,531.5839980000001,394.313004,403.59000499999996,290.1569990000001,,443,290.1569990000001,67955.314443,235491.71111400003,174680.660772,178790.37221499998,128539.55055700004,128539.55055700004
6341,United States of America,804.5,38.8067,-87.2472,Coal,1052.2169999999999,2178.808,3107.47103,3092.5470100000002,3969.2920200000012,,1050,3969.2920200000012,1104827.8499999999,2287748.4,3262844.5815000003,3247174.3605000004,4167756.621000001,4167756.621000001
6342,United States of America,596.6,32.2773,-81.2844,Gas,1216.239,1448.2720000000002,2715.125,1820.1070000000002,2448.0660000000003,,443,2448.0660000000003,538793.877,641584.496,1202800.375,806307.4010000001,1084493.2380000001,1084493.2380000001
6343,United States of America,33.5,64.6714,-147.076,Coal,71.82,68.26400000000001,67.52199999999999,69.89456399999999,66.839,,1050,66.839,75411.0,71677.20000000001,70898.09999999999,73389.29219999998,70180.95,70180.95
6344,United States of America,21.0,30.6608,-81.4706,Gas,,,,77.345,171.327,147.95485296827445,443,171.327,,,,34263.835,75897.861,75897.861
6345,United States of America,170.99999999999997,61.4578,-149.3514,Gas,,,0.0,0.0,748.674,1204.7752313130918,443,748.674,,,0.0,0.0,331662.582,331662.582
6346,United States of America,49.9,32.7961,-116.9721,Gas,24.198,27.154,15.671,10.34,13.392999999999999,,443,13.392999999999999,10719.714,12029.222,6942.253,4580.62,5933.098999999999,5933.098999999999
6347,United States of America,388.3,32.8022,-115.54,Gas,0.0,0.0,998.9970080000003,0.0,1044.631,,443,1044.631,0.0,0.0,442555.6745440001,0.0,462771.53300000005,462771.53300000005
6348,United States of America,38.9,37.7928,-96.8772,Gas,50.84240000000001,45.02806,30.64558,37.5291,28.8953,,443,28.8953,22523.183200000007,19947.43058,13575.99194,16625.3913,12800.6179,12800.6179
6349,United States of America,180.09999999999997,33.9058,-118.4031,Gas,1051.0919999999999,,,1392.04,1353.986996,1268.8890009326774,443,1353.986996,465633.75599999994,,,616673.72,599816.239228,599816.239228
6350,United States of America,537.4,33.9106,-118.425,Gas,575.9670000000001,1688.677,1959.834,1184.687,1292.165,,443,1292.165,255153.38100000005,748083.911,868206.462,524816.3409999999,572429.095,572429.095
6351,United States of America,6.9,38.28,-77.59,Oil,0.08600000000000001,0.091,0.14400000000000002,0.05,0.028999999999999998,,778,0.028999999999999998,66.908,70.798,112.03200000000001,38.900000000000006,22.561999999999998,22.561999999999998
6352,United States of America,264.1,42.4407,-92.4205,Gas,0.0,23.785,8.773,10.865,8.009,,443,8.009,0.0,10536.755,3886.439,4813.195,3547.987,3547.987
6353,United States of America,540.0,42.0001,-88.2446,Gas,54.99500000000001,60.05,0.0,0.0,142.042,,443,142.042,24362.785000000003,26602.149999999998,0.0,0.0,62924.606,62924.606
6354,United States of America,1.6,64.6166,-162.2637,Oil,1.19,1.198,0.0,0.0,1.268,,778,1.268,925.8199999999999,932.044,0.0,0.0,986.504,986.504
6355,United States of America,388.8,36.775,-76.3083,Gas,44.705,33.339,134.612998,148.98000399999995,95.504,,443,95.504,19804.315,14769.177,59633.558114,65998.14177199997,42308.272000000004,42308.272000000004
6356,United States of America,34.7,34.6472,-78.6415,Coal,,,,,,34414.53978544887,1050,34414.53978544887,,,,,,36135266.77472131
6357,United States of America,2.0,44.9806,-108.8428,Gas,0.0,0.0,0.0,0.0,0.011000000000000001,,443,0.011000000000000001,0.0,0.0,0.0,0.0,4.873,4.873
6358,United States of America,46.6,35.4791,-119.7375,Gas,126.01299999999999,171.324,66.389,53.543,10.977,,443,10.977,55823.759,75896.532,29410.326999999997,23719.549,4862.811,4862.811
6359,United States of America,623.0,35.2803,-119.4707,Gas,3913.619,3924.149,3961.595,3442.847,3805.944,,443,3805.944,1733733.2170000002,1738398.007,1754986.585,1525181.2210000001,1686033.192,1686033.192
6360,United States of America,71.0,44.9028,-91.5681,Gas,15.411,9.334,3.2089999999999996,4.7189999999999985,14.494000000000002,,443,14.494000000000002,6827.072999999999,4134.9619999999995,1421.5869999999998,2090.5169999999994,6420.842000000001,6420.842000000001
6361,United States of America,239.3,45.2968,-93.5584,Gas,227.283,176.69400000000005,164.035,206.083,170.392,,443,170.392,100686.36899999999,78275.44200000002,72667.505,91294.769,75483.656,75483.656
6362,United States of America,12.200000000000005,45.3158,-93.5781,Oil,24.816,26.49,25.538,25.041,24.910999999999998,,778,24.910999999999998,19306.847999999998,20609.219999999998,19868.564,19481.898,19380.757999999998,19380.757999999998
6363,United States of America,606.0,33.865,-101.8433,Gas,,,46.748000000000005,125.119,93.678,4269.5543285130625,443,93.678,,,20709.364,55427.717,41499.354,41499.354
6364,United States of America,66.0,35.9714,-94.0014,Gas,0.927,0.473,2.03,7.8050000000000015,19.146,,443,19.146,410.661,209.539,899.29,3457.6150000000007,8481.678,8481.678
6365,United States of America,9.8,38.3836,-78.6528,Gas,12.954,15.025000000000002,14.084,12.203,11.835,,443,11.835,5738.622,6656.075000000001,6239.2119999999995,5405.929,5242.905000000001,5242.905000000001
6366,United States of America,8.5,38.3545,-98.5834,Oil,0.006999999999999999,0.022000000000000002,0.07200000000000001,0.003,-0.12,,778,-0.12,5.446,17.116000000000003,56.016000000000005,2.334,-93.36,-93.36
6367,United States of America,58.0,34.4314,-119.9001,Gas,1.073,1.075,6.446000000000001,3.9389999999999996,9.176,,443,9.176,475.339,476.22499999999997,2855.5780000000004,1744.9769999999999,4064.968,4064.968
6368,United States of America,1402.6,42.8492,-87.8336,Coal,3350.638051000001,6820.940020999999,7123.68309,0.0,7387.654990000001,,1050,7387.654990000001,3518169.9535500007,7161987.02205,7479867.2445,0.0,7757037.739500001,7757037.739500001
6369,United States of America,8.0,37.7814,-90.4156,Oil,0.028999999999999998,0.0,0.0,0.018000000000000002,0.027000000000000003,,778,0.027000000000000003,22.561999999999998,0.0,0.0,14.004000000000001,21.006000000000004,21.006000000000004
6370,United States of America,445.3,37.7942,-87.0608,Coal,2684.2900289999993,2370.785995000001,2300.2249560000005,1955.4629760000007,1780.2609969999999,,1050,1780.2609969999999,2818504.5304499995,2489325.2947500013,2415236.2038000007,2053236.1248000008,1869274.0468499998,1869274.0468499998
6371,United States of America,83.0,40.9053,-74.1304,Gas,0.0,0.0,0.0,0.0,3.59967,,443,3.59967,0.0,0.0,0.0,0.0,1594.65381,1594.65381
6372,United States of America,6.6,43.7395,-90.2675,Oil,0.034,0.02,0.013,0.034,0.023,,778,0.023,26.452,15.56,10.113999999999999,26.452,17.894,17.894
6373,United States of America,1728.0,41.4388,-88.1236,Gas,278.3,287.21299999999997,568.46,1196.164,358.423,,443,358.423,123286.90000000001,127235.35899999998,251827.78000000003,529900.652,158781.389,158781.389
