,latitude,longitude,Data source,CO2/CO2e emissions source,CO2/CO2e emissions (in tonnes per year),CO2 or CO2e
4768,60.9575,46.4848,World Resources Institute and ADEME for the emissions factors,Gas power plant,148850.82830204972,CO2
4769,45.0178,39.0608,World Resources Institute and ADEME for the emissions factors,Gas power plant,2613055.293076735,CO2
4770,56.3654,61.9701,World Resources Institute and ADEME for the emissions factors,Coal power plant,442617.4410898993,CO2
4772,57.4596,41.1741,World Resources Institute and ADEME for the emissions factors,Gas power plant,8399106.299175221,CO2
4773,52.7715,55.8231,World Resources Institute and ADEME for the emissions factors,Gas power plant,279970.2099725073,CO2
4774,55.413,65.2314,World Resources Institute and ADEME for the emissions factors,Coal power plant,1755837.7828359646,CO2
4775,55.4908,65.3611,World Resources Institute and ADEME for the emissions factors,Gas power plant,517944.8884491385,CO2
4776,51.7308,36.1985,World Resources Institute and ADEME for the emissions factors,Gas power plant,11198.808398900293,CO2
4777,53.1166,46.6,World Resources Institute and ADEME for the emissions factors,Coal power plant,14631.98152363304,CO2
4778,51.7017,94.5444,World Resources Institute and ADEME for the emissions factors,Coal power plant,62185.9214754404,CO2
4779,66.6652,66.4185,World Resources Institute and ADEME for the emissions factors,Gas power plant,170315.2110666086,CO2
4780,52.5896,39.4944,World Resources Institute and ADEME for the emissions factors,Gas power plant,1201538.8177986771,CO2
4781,52.4099,37.543,World Resources Institute and ADEME for the emissions factors,Gas power plant,97989.57349037754,CO2
4782,53.6516,91.7779,World Resources Institute and ADEME for the emissions factors,Coal power plant,310929.607377202,CO2
4783,59.5835,150.7869,World Resources Institute and ADEME for the emissions factors,Coal power plant,351167.55656719283,CO2
4784,42.9746,47.5308,World Resources Institute and ADEME for the emissions factors,Gas power plant,41995.531495876094,CO2
4785,49.0051,140.2247,World Resources Institute and ADEME for the emissions factors,Coal power plant,295748.92654643283,CO2
4786,51.4346,57.5726,World Resources Institute and ADEME for the emissions factors,Coal power plant,51211.93533271563,CO2
4787,43.0048,131.9163,World Resources Institute and ADEME for the emissions factors,Gas power plant,30796.723096975802,CO2
4788,43.0538,131.8868,World Resources Institute and ADEME for the emissions factors,Gas power plant,8399.106299175219,CO2
4789,43.0367,131.8834,World Resources Institute and ADEME for the emissions factors,Gas power plant,76991.8077424395,CO2
4790,63.703,67.2385,World Resources Institute and ADEME for the emissions factors,Gas power plant,167982.1259835044,CO2
4791,61.8183,50.7263,World Resources Institute and ADEME for the emissions factors,Gas power plant,1290196.0509566378,CO2
4792,68.9581,33.0592,World Resources Institute and ADEME for the emissions factors,Oil power plant,1008612.173210861,CO2
4793,53.1347,140.7244,World Resources Institute and ADEME for the emissions factors,Gas power plant,304700.9118534121,CO2
4794,62.5599,113.977,World Resources Institute and ADEME for the emissions factors,Gas power plant,167982.1259835044,CO2
4795,56.0379,90.3478,World Resources Institute and ADEME for the emissions factors,Coal power plant,4546888.258468966,CO2
4796,52.5558,39.6001,World Resources Institute and ADEME for the emissions factors,Gas power plant,657929.9934353924,CO2
4797,55.3511,85.9942,World Resources Institute and ADEME for the emissions factors,Coal power plant,2066767.3902131664,CO2
4798,55.6906,52.4758,World Resources Institute and ADEME for the emissions factors,Gas power plant,2753040.3980629887,CO2
4799,67.6413,53.0379,World Resources Institute and ADEME for the emissions factors,Gas power plant,89007.19592042628,CO2
4800,56.6689,124.8533,World Resources Institute and ADEME for the emissions factors,Coal power plant,2260641.145401304,CO2
4801,44.6595,41.9294,World Resources Institute and ADEME for the emissions factors,Gas power plant,3570086.7941660886,CO2
4802,55.6066,51.9404,World Resources Institute and ADEME for the emissions factors,Gas power plant,2053114.8731317206,CO2
4804,58.6141,59.8537,World Resources Institute and ADEME for the emissions factors,Gas power plant,1129213.1802224463,CO2
4805,60.9758,76.9433,World Resources Institute and ADEME for the emissions factors,Gas power plant,4696500.2722888095,CO2
4806,56.5008,43.5861,World Resources Institute and ADEME for the emissions factors,Gas power plant,261305.52930767348,CO2
4807,51.7738,143.1131,World Resources Institute and ADEME for the emissions factors,Gas power plant,111988.08398900293,CO2
4808,69.5183,88.3442,World Resources Institute and ADEME for the emissions factors,Gas power plant,991561.1603192965,CO2
4809,69.3342,88.2314,World Resources Institute and ADEME for the emissions factors,Coal power plant,1353458.2909360558,CO2
4810,69.323,87.951,World Resources Institute and ADEME for the emissions factors,Coal power plant,1609517.9675996338,CO2
4811,58.6236,31.2219,World Resources Institute and ADEME for the emissions factors,Coal power plant,695019.1223725694,CO2
4812,46.368,143.353,World Resources Institute and ADEME for the emissions factors,Oil power plant,403444.8692843444,CO2
4813,56.8397,60.841,World Resources Institute and ADEME for the emissions factors,Gas power plant,1299528.391289055,CO2
4814,52.2508,104.2039,World Resources Institute and ADEME for the emissions factors,Coal power plant,2395986.9744949094,CO2
4815,54.5649,39.7662,World Resources Institute and ADEME for the emissions factors,Gas power plant,991561.1603192965,CO2
4816,53.6661,55.8849,World Resources Institute and ADEME for the emissions factors,Gas power plant,524944.1436984512,CO2
4817,54.033,102.0351,World Resources Institute and ADEME for the emissions factors,Coal power plant,877918.8914179823,CO2
4819,53.1103,49.9204,World Resources Institute and ADEME for the emissions factors,Gas power plant,1124547.0100562377,CO2
4820,53.0816,49.8701,World Resources Institute and ADEME for the emissions factors,Gas power plant,1096549.989058987,CO2
4821,54.0864,38.2375,World Resources Institute and ADEME for the emissions factors,Gas power plant,545241.983921458,CO2
4822,54.9993,82.8743,World Resources Institute and ADEME for the emissions factors,Coal power plant,1243718.429508808,CO2
4823,55.0081,82.854,World Resources Institute and ADEME for the emissions factors,Coal power plant,1871064.6373345742,CO2
4824,55.1,82.9894,World Resources Institute and ADEME for the emissions factors,Coal power plant,1404670.2262687713,CO2
4825,55.0056,83.0606,World Resources Institute and ADEME for the emissions factors,Coal power plant,4389594.457089911,CO2
4826,51.2246,58.3641,World Resources Institute and ADEME for the emissions factors,Coal power plant,629175.2055162204,CO2
4827,55.1375,36.6133,World Resources Institute and ADEME for the emissions factors,Gas power plant,48528.169728567926,CO2
4828,53.5733,142.9098,World Resources Institute and ADEME for the emissions factors,Gas power plant,230975.42322731856,CO2
4829,55.0838,73.2121,World Resources Institute and ADEME for the emissions factors,Coal power plant,1591227.9906950928,CO2
4830,52.9879,36.0983,World Resources Institute and ADEME for the emissions factors,Gas power plant,769918.0774243951,CO2
4831,51.2408,58.4986,World Resources Institute and ADEME for the emissions factors,Gas power plant,571605.8453605357,CO2
4832,51.4914,156.5064,World Resources Institute and ADEME for the emissions factors,Oil power plant,131960.09266175432,CO2
4833,43.0615,133.1355,World Resources Institute and ADEME for the emissions factors,Coal power plant,742573.0623243765,CO2
4834,65.1344,57.3156,World Resources Institute and ADEME for the emissions factors,Gas power plant,2473070.188090481,CO2
4835,53.1601,45.0082,World Resources Institute and ADEME for the emissions factors,Gas power plant,935567.1183247954,CO2
4836,57.9772,56.2561,World Resources Institute and ADEME for the emissions factors,Gas power plant,1268498.3596837688,CO2
4837,58.4959,56.3471,World Resources Institute and ADEME for the emissions factors,Gas power plant,7846165.134479518,CO2
4838,57.925,56.1472,World Resources Institute and ADEME for the emissions factors,Gas power plant,1341523.922784931,CO2
4839,54.0336,37.5361,World Resources Institute and ADEME for the emissions factors,Gas power plant,244973.93372594385,CO2
4840,59.8731,30.2467,World Resources Institute and ADEME for the emissions factors,Gas power plant,1222536.5835466152,CO2
4841,56.8948,59.9839,World Resources Institute and ADEME for the emissions factors,Gas power plant,83991.0629917522,CO2
4842,61.8036,34.2756,World Resources Institute and ADEME for the emissions factors,Gas power plant,653263.8232691837,CO2
4843,57.9839,106.7944,World Resources Institute and ADEME for the emissions factors,Gas power plant,223976.16797800586,CO2
4844,59.8746,30.5035,World Resources Institute and ADEME for the emissions factors,Gas power plant,1500173.7084360183,CO2
4845,50.3572,119.0956,World Resources Institute and ADEME for the emissions factors,Coal power plant,87791.88914179821,CO2
4846,46.4625,134.2911,World Resources Institute and ADEME for the emissions factors,Coal power plant,5366279.223792415,CO2
4847,61.107,70.2429,World Resources Institute and ADEME for the emissions factors,Gas power plant,734921.8011778318,CO2
4848,55.0288,56.033,World Resources Institute and ADEME for the emissions factors,Gas power plant,489947.8674518877,CO2
4850,49.7482,129.6922,World Resources Institute and ADEME for the emissions factors,Coal power plant,373115.52885264234,CO2
4851,57.1067,61.7117,World Resources Institute and ADEME for the emissions factors,Coal power plant,13900382.447451381,CO2
4852,47.2161,39.5794,World Resources Institute and ADEME for the emissions factors,Gas power plant,373293.6132966764,CO2
4853,51.5425,81.2086,World Resources Institute and ADEME for the emissions factors,Coal power plant,223137.7182354038,CO2
4854,55.7917,37.3849,World Resources Institute and ADEME for the emissions factors,Gas power plant,303301.0608035496,CO2
4855,48.9791,142.9641,World Resources Institute and ADEME for the emissions factors,Coal power plant,307271.6119962937,CO2
4856,51.8433,55.0988,World Resources Institute and ADEME for the emissions factors,Gas power plant,1073219.1382279445,CO2
4857,53.3969,55.8875,World Resources Institute and ADEME for the emissions factors,Gas power plant,431620.7403742821,CO2
4858,53.145,50.0564,World Resources Institute and ADEME for the emissions factors,Gas power plant,142318.19006935786,CO2
4859,53.2514,50.2756,World Resources Institute and ADEME for the emissions factors,Gas power plant,1026557.4365658603,CO2
4860,54.2171,45.2093,World Resources Institute and ADEME for the emissions factors,Gas power plant,793248.9282554373,CO2
4861,56.4492,53.7714,World Resources Institute and ADEME for the emissions factors,Gas power plant,24964.01038921524,CO2
4862,51.6239,46.0097,World Resources Institute and ADEME for the emissions factors,Gas power plant,1560833.9205967283,CO2
4863,51.5223,46.0339,World Resources Institute and ADEME for the emissions factors,Gas power plant,125986.59448762827,CO2
4864,54.9048,43.3379,World Resources Institute and ADEME for the emissions factors,Gas power plant,167982.1259835044,CO2
4866,60.0758,30.4744,World Resources Institute and ADEME for the emissions factors,Gas power plant,1166542.5415521136,CO2
4867,60.016,30.0978,World Resources Institute and ADEME for the emissions factors,Gas power plant,2099776.574793805,CO2
4868,64.5627,39.8339,World Resources Institute and ADEME for the emissions factors,Coal power plant,1499778.1061723866,CO2
4869,56.6195,84.8123,World Resources Institute and ADEME for the emissions factors,Coal power plant,2556938.771254873,CO2
4870,47.7583,40.2997,World Resources Institute and ADEME for the emissions factors,Gas power plant,233308.5083104228,CO2
4871,55.5833,39.5611,World Resources Institute and ADEME for the emissions factors,Gas power plant,3483296.0290746116,CO2
4872,53.9486,37.6489,World Resources Institute and ADEME for the emissions factors,Gas power plant,933234.0332416912,CO2
4873,50.5369,116.3158,World Resources Institute and ADEME for the emissions factors,Coal power plant,43895.944570899104,CO2
4874,58.3303,78.4879,World Resources Institute and ADEME for the emissions factors,Gas power plant,55994.04199450147,CO2
4875,56.4396,61.9161,World Resources Institute and ADEME for the emissions factors,Gas power plant,55994.04199450147,CO2
4877,54.7713,32.1439,World Resources Institute and ADEME for the emissions factors,Gas power plant,641598.3978536626,CO2
4878,55.6056,32.4139,World Resources Institute and ADEME for the emissions factors,Gas power plant,1469843.6023556637,CO2
4879,43.5947,39.7544,World Resources Institute and ADEME for the emissions factors,Gas power plant,374460.15583822853,CO2
4880,59.6957,56.675,World Resources Institute and ADEME for the emissions factors,Gas power plant,337597.41152518167,CO2
4881,56.3525,43.8914,World Resources Institute and ADEME for the emissions factors,Gas power plant,816579.7790864797,CO2
4882,63.5762,53.9865,World Resources Institute and ADEME for the emissions factors,Coal power plant,1379064.2586024133,CO2
4883,53.5119,87.2669,World Resources Institute and ADEME for the emissions factors,Coal power plant,2026529.4410231754,CO2
4884,57.0023,60.4635,World Resources Institute and ADEME for the emissions factors,Gas power plant,3682774.8036800236,CO2
4885,53.9197,56.5224,World Resources Institute and ADEME for the emissions factors,Gas power plant,4549.515912053244,CO2
4887,53.6666,55.9619,World Resources Institute and ADEME for the emissions factors,Gas power plant,804914.3536709587,CO2
4889,56.876,60.594,World Resources Institute and ADEME for the emissions factors,Gas power plant,83991.0629917522,CO2
4890,54.6644,20.1241,World Resources Institute and ADEME for the emissions factors,Oil power plant,1748261.1002321593,CO2
4891,53.0642,48.3994,World Resources Institute and ADEME for the emissions factors,Gas power plant,868840.8849480144,CO2
4892,55.7603,37.528,World Resources Institute and ADEME for the emissions factors,Gas power plant,550608.0796125978,CO2
4893,51.766,36.1389,World Resources Institute and ADEME for the emissions factors,Gas power plant,272737.64621488424,CO2
4894,57.9311,60.0832,World Resources Institute and ADEME for the emissions factors,Gas power plant,233308.5083104228,CO2
4895,59.7583,30.5897,World Resources Institute and ADEME for the emissions factors,Gas power plant,256639.35914146507,CO2
4896,54.8402,56.091,World Resources Institute and ADEME for the emissions factors,Gas power plant,730255.6310116232,CO2
4897,54.84,56.0911,World Resources Institute and ADEME for the emissions factors,Gas power plant,181374.03436052267,CO2
4899,55.8833,38.7833,World Resources Institute and ADEME for the emissions factors,Gas power plant,1374187.1139483901,CO2
4900,50.0819,118.0942,World Resources Institute and ADEME for the emissions factors,Coal power plant,1499778.1061723866,CO2
4901,59.7931,110.8726,World Resources Institute and ADEME for the emissions factors,Gas power plant,111988.08398900293,CO2
4902,52.7533,41.4785,World Resources Institute and ADEME for the emissions factors,Gas power plant,548274.9945294935,CO2
4903,57.0252,40.3841,World Resources Institute and ADEME for the emissions factors,Gas power plant,256639.35914146507,CO2
4904,42.885,47.6503,World Resources Institute and ADEME for the emissions factors,Gas power plant,41995.531495876094,CO2
4905,59.9069,30.3344,World Resources Institute and ADEME for the emissions factors,Gas power plant,361628.1878811553,CO2
4906,52.4622,103.9791,World Resources Institute and ADEME for the emissions factors,Coal power plant,4060374.8728081677,CO2
4907,56.1227,101.5965,World Resources Institute and ADEME for the emissions factors,Coal power plant,2194797.2285449556,CO2
4908,52.5329,103.9365,World Resources Institute and ADEME for the emissions factors,Coal power plant,1737547.805931423,CO2
4909,56.7709,60.5533,World Resources Institute and ADEME for the emissions factors,Gas power plant,532876.6329810056,CO2
4910,59.1276,37.8291,World Resources Institute and ADEME for the emissions factors,Gas power plant,373293.6132966764,CO2
4911,55.8124,37.3858,World Resources Institute and ADEME for the emissions factors,Gas power plant,69992.55249312683,CO2
4912,58.2449,68.4453,World Resources Institute and ADEME for the emissions factors,Gas power plant,2049148.628490443,CO2
4913,53.5472,49.4539,World Resources Institute and ADEME for the emissions factors,Coal power plant,2267957.1361631206,CO2
4914,55.6457,37.9243,World Resources Institute and ADEME for the emissions factors,Gas power plant,54827.49945294934,CO2
4915,56.4731,84.9964,World Resources Institute and ADEME for the emissions factors,Coal power plant,1210796.471080634,CO2
4916,56.4822,84.9451,World Resources Institute and ADEME for the emissions factors,Gas power plant,34296.350721632145,CO2
4917,56.6211,85.0422,World Resources Institute and ADEME for the emissions factors,Gas power plant,326631.9116345919,CO2
4919,55.1164,60.1428,World Resources Institute and ADEME for the emissions factors,Gas power plant,116654.2541552114,CO2
4920,56.8526,35.8575,World Resources Institute and ADEME for the emissions factors,Gas power plant,39662.44641277186,CO2
4921,56.9047,35.9058,World Resources Institute and ADEME for the emissions factors,Coal power plant,621859.214754404,CO2
4922,56.8425,35.9626,World Resources Institute and ADEME for the emissions factors,Gas power plant,205311.48731317202,CO2
4923,57.0867,65.6269,World Resources Institute and ADEME for the emissions factors,Gas power plant,3305981.5627586907,CO2
4924,52.5296,39.6478,World Resources Institute and ADEME for the emissions factors,Gas power plant,349962.7624656341,CO2
4925,54.9131,56.0719,World Resources Institute and ADEME for the emissions factors,Gas power plant,2167436.0422038278,CO2
4926,51.8327,107.6151,World Resources Institute and ADEME for the emissions factors,Coal power plant,544199.9728177217,CO2
4927,54.3472,48.625,World Resources Institute and ADEME for the emissions factors,Gas power plant,1987788.490804802,CO2
4928,66.0922,76.7341,World Resources Institute and ADEME for the emissions factors,Gas power plant,167982.1259835044,CO2
4929,66.035,78.0838,World Resources Institute and ADEME for the emissions factors,Gas power plant,2285723.455917212,CO2
4930,58.0492,102.8088,World Resources Institute and ADEME for the emissions factors,Coal power plant,1920447.5749768356,CO2
4931,67.8036,83.5328,World Resources Institute and ADEME for the emissions factors,Gas power plant,466617.0166208456,CO2
4932,59.9253,30.2469,World Resources Institute and ADEME for the emissions factors,Gas power plant,314966.48621907074,CO2
4933,57.3556,59.9603,World Resources Institute and ADEME for the emissions factors,Gas power plant,2478086.3210191554,CO2
4934,56.1448,40.4546,World Resources Institute and ADEME for the emissions factors,Gas power plant,13998.510498625366,CO2
4935,43.1003,131.9728,World Resources Institute and ADEME for the emissions factors,Gas power plant,1159543.2863028015,CO2
4936,43.1009,131.9722,World Resources Institute and ADEME for the emissions factors,Coal power plant,1097398.6142724776,CO2
4938,47.4961,42.2106,World Resources Institute and ADEME for the emissions factors,Gas power plant,979895.7349037756,CO2
4939,48.5677,44.4498,World Resources Institute and ADEME for the emissions factors,Gas power plant,167982.1259835044,CO2
4940,48.5031,44.6089,World Resources Institute and ADEME for the emissions factors,Gas power plant,699925.5249312682,CO2
4941,48.4575,44.6683,World Resources Institute and ADEME for the emissions factors,Gas power plant,690593.1845988513,CO2
4942,59.195,39.9389,World Resources Institute and ADEME for the emissions factors,Gas power plant,317532.8798104854,CO2
4943,48.775,44.8397,World Resources Institute and ADEME for the emissions factors,Gas power plant,513278.71828293015,CO2
4944,48.8242,44.8178,World Resources Institute and ADEME for the emissions factors,Gas power plant,1262199.0299593871,CO2
4945,67.6106,64.0814,World Resources Institute and ADEME for the emissions factors,Coal power plant,987658.7528452297,CO2
4946,51.6867,39.1577,World Resources Institute and ADEME for the emissions factors,Gas power plant,296301.8055542369,CO2
4947,67.5,64.0181,World Resources Institute and ADEME for the emissions factors,Coal power plant,91449.88452270647,CO2
4948,59.9694,30.3767,World Resources Institute and ADEME for the emissions factors,Gas power plant,584437.813317609,CO2
4949,57.6064,34.5633,World Resources Institute and ADEME for the emissions factors,Gas power plant,9332.34033241691,CO2
4950,53.8786,87.2344,World Resources Institute and ADEME for the emissions factors,Coal power plant,2194797.2285449556,CO2
4951,55.4273,65.293,World Resources Institute and ADEME for the emissions factors,Gas power plant,54197.56648051121,CO2
4952,62.0598,129.7743,World Resources Institute and ADEME for the emissions factors,Gas power plant,858575.3105823557,CO2
4953,62.054,129.6294,World Resources Institute and ADEME for the emissions factors,Gas power plant,396624.46412771865,CO2
4954,62.0443,129.7639,World Resources Institute and ADEME for the emissions factors,Gas power plant,27997.020997250733,CO2
4955,57.5506,39.7711,World Resources Institute and ADEME for the emissions factors,Gas power plant,1983122.320638593,CO2
4956,59.3378,57.2461,World Resources Institute and ADEME for the emissions factors,Gas power plant,2391412.2101818332,CO2
4957,52.5947,38.5148,World Resources Institute and ADEME for the emissions factors,Gas power plant,156316.70056798327,CO2
4958,56.6322,47.8722,World Resources Institute and ADEME for the emissions factors,Gas power plant,454951.59120532445,CO2
4959,59.8276,30.4512,World Resources Institute and ADEME for the emissions factors,Gas power plant,2816033.695306803,CO2
4960,46.9981,142.7422,World Resources Institute and ADEME for the emissions factors,Coal power plant,2168459.6618024153,CO2
4961,54.4557,61.2325,World Resources Institute and ADEME for the emissions factors,Gas power plant,3713104.909760378,CO2
4962,55.2903,52.0228,World Resources Institute and ADEME for the emissions factors,Gas power plant,5132787.1828293,CO2
4963,58.0772,55.7706,World Resources Institute and ADEME for the emissions factors,Gas power plant,160982.87073419176,CO2
4964,53.7695,87.2436,World Resources Institute and ADEME for the emissions factors,Coal power plant,2158217.2747358726,CO2
4965,52.7264,58.7072,World Resources Institute and ADEME for the emissions factors,Gas power plant,34996.27624656341,CO2
4966,61.0629,42.1147,World Resources Institute and ADEME for the emissions factors,Gas power plant,41995.531495876094,CO2
4970,25.94,49.688,World Resources Institute and ADEME for the emissions factors,Gas power plant,331808.9531889634,CO2
4971,26.23,36.487,World Resources Institute and ADEME for the emissions factors,Oil power plant,627877.4313851456,CO2
4972,29.78,40.012,World Resources Institute and ADEME for the emissions factors,Oil power plant,829541.936681969,CO2
4973,31.26,37.424,World Resources Institute and ADEME for the emissions factors,Oil power plant,1269818.9358347268,CO2
4974,20.09,41.439,World Resources Institute and ADEME for the emissions factors,Oil power plant,193154.5492222412,CO2
4975,30.93,41.056,World Resources Institute and ADEME for the emissions factors,Oil power plant,973996.653242105,CO2
4976,18.25,42.578,World Resources Institute and ADEME for the emissions factors,Oil power plant,1658654.7999484127,CO2
4977,25.82,49.339,World Resources Institute and ADEME for the emissions factors,Gas power plant,112651.18781106782,CO2
4978,26.18,50.209,World Resources Institute and ADEME for the emissions factors,Oil power plant,2833791.535423921,CO2
4979,27.19,49.721,World Resources Institute and ADEME for the emissions factors,Gas power plant,399399.66587560414,CO2
4980,26.96,49.595,World Resources Institute and ADEME for the emissions factors,Gas power plant,610364.6175945131,CO2
4981,19.99,42.393,World Resources Institute and ADEME for the emissions factors,Oil power plant,869112.0405581779,CO2
4982,26.4,43.944,World Resources Institute and ADEME for the emissions factors,Oil power plant,249100.95512432687,CO2
4983,26.38,50.093,World Resources Institute and ADEME for the emissions factors,Gas power plant,814980.1387277071,CO2
4984,27.37,35.659,World Resources Institute and ADEME for the emissions factors,Oil power plant,440992.12151196634,CO2
4985,27.46,46.864,World Resources Institute and ADEME for the emissions factors,Gas power plant,2547965.0479448796,CO2
4986,26.85,49.896,World Resources Institute and ADEME for the emissions factors,Gas power plant,8717153.733161904,CO2
4987,27.47,41.742,World Resources Institute and ADEME for the emissions factors,Oil power plant,115373.07395231983,CO2
4988,27.46,41.742,World Resources Institute and ADEME for the emissions factors,Oil power plant,1893286.4460047525,CO2
4989,25.83,50.132,World Resources Institute and ADEME for the emissions factors,Gas power plant,8393537.593631927,CO2
4990,25.31,49.343,World Resources Institute and ADEME for the emissions factors,Oil power plant,450527.0863014141,CO2
4991,16.94,42.633,World Resources Institute and ADEME for the emissions factors,Oil power plant,3625431.9870678354,CO2
4992,21.55,39.118,World Resources Institute and ADEME for the emissions factors,Oil power plant,2219263.0547440033,CO2
4993,21.45,39.186,World Resources Institute and ADEME for the emissions factors,Oil power plant,376392.73506345664,CO2
4994,21.43,39.205,World Resources Institute and ADEME for the emissions factors,Oil power plant,4309804.08483046,CO2
4995,21.21,39.177,World Resources Institute and ADEME for the emissions factors,Oil power plant,6893779.542770846,CO2
4996,26.8,50.006,World Resources Institute and ADEME for the emissions factors,Gas power plant,248242.25386729863,CO2
4997,26.8,50.005,World Resources Institute and ADEME for the emissions factors,Gas power plant,1017342.6361046797,CO2
4998,26.91,49.769,World Resources Institute and ADEME for the emissions factors,Gas power plant,3215679.3611522997,CO2
4999,27.02,49.531,World Resources Institute and ADEME for the emissions factors,Gas power plant,512050.8536866719,CO2
5000,27.15,49.207,World Resources Institute and ADEME for the emissions factors,Gas power plant,915546.9263917695,CO2
5001,22.31,46.662,World Resources Institute and ADEME for the emissions factors,Oil power plant,243141.6021309219,CO2
5002,24.53,39.676,World Resources Institute and ADEME for the emissions factors,Oil power plant,143501.22008119122,CO2
5004,21.47,39.799,World Resources Institute and ADEME for the emissions factors,Oil power plant,1896504.4966211906,CO2
5005,26.9,49.769,World Resources Institute and ADEME for the emissions factors,Gas power plant,6024380.703794433,CO2
5006,27.58,48.868,World Resources Institute and ADEME for the emissions factors,Gas power plant,767052.1788226347,CO2
5007,17.6,44.337,World Resources Institute and ADEME for the emissions factors,Oil power plant,1160810.450879363,CO2
5008,24.53,46.86,World Resources Institute and ADEME for the emissions factors,Oil power plant,37186.36267884689,CO2
5009,28.35,46.049,World Resources Institute and ADEME for the emissions factors,Oil power plant,342781.98418065265,CO2
5010,26.2,44.015,World Resources Institute and ADEME for the emissions factors,Oil power plant,3839444.2717669923,CO2
5011,26.55,49.932,World Resources Institute and ADEME for the emissions factors,Gas power plant,294941.29172352306,CO2
5012,25.86,50.118,World Resources Institute and ADEME for the emissions factors,Gas power plant,5120508.53686672,CO2
5014,22.65,39.068,World Resources Institute and ADEME for the emissions factors,Oil power plant,3146538.3805178134,CO2
5015,22.66,39.033,World Resources Institute and ADEME for the emissions factors,Oil power plant,10365221.848489093,CO2
5016,22.71,39.021,World Resources Institute and ADEME for the emissions factors,Oil power plant,2002342.605784063,CO2
5017,22.67,39.037,World Resources Institute and ADEME for the emissions factors,Oil power plant,6674475.352613544,CO2
5018,29.62,43.526,World Resources Institute and ADEME for the emissions factors,Oil power plant,728471.3099138212,CO2
5019,27.53,49.143,World Resources Institute and ADEME for the emissions factors,Gas power plant,2990376.9855301646,CO2
5020,26.69,50.103,World Resources Institute and ADEME for the emissions factors,Gas power plant,313375.12245624326,CO2
5021,24.52,46.865,World Resources Institute and ADEME for the emissions factors,Gas power plant,135181.42537328144,CO2
5022,24.41,47.013,World Resources Institute and ADEME for the emissions factors,Oil power plant,7534076.265794244,CO2
5023,24.79,45.627,World Resources Institute and ADEME for the emissions factors,Oil power plant,4185849.542567637,CO2
5024,24.79,45.621,World Resources Institute and ADEME for the emissions factors,Gas power plant,4210286.939353292,CO2
5025,24.65,46.728,World Resources Institute and ADEME for the emissions factors,Oil power plant,166861.88381533857,CO2
5026,24.65,46.671,World Resources Institute and ADEME for the emissions factors,Oil power plant,802367.2870320426,CO2
5027,24.76,46.592,World Resources Institute and ADEME for the emissions factors,Oil power plant,1449314.6479960834,CO2
5028,24.57,46.883,World Resources Institute and ADEME for the emissions factors,Gas power plant,2694616.4124407424,CO2
5029,24.6,46.571,World Resources Institute and ADEME for the emissions factors,Gas power plant,4243713.619081957,CO2
5030,24.95,47.065,World Resources Institute and ADEME for the emissions factors,Oil power plant,8621038.41437934,CO2
5031,28.01,48.751,World Resources Institute and ADEME for the emissions factors,Gas power plant,153615.2561060016,CO2
5032,20.63,39.552,World Resources Institute and ADEME for the emissions factors,Oil power plant,2838320.643698909,CO2
5033,20.63,39.555,World Resources Institute and ADEME for the emissions factors,Oil power plant,16195137.69487729,CO2
5034,17.33,47.093,World Resources Institute and ADEME for the emissions factors,Oil power plant,623395.9979341049,CO2
5035,25.68,49.433,World Resources Institute and ADEME for the emissions factors,Gas power plant,2254047.8579287296,CO2
5036,25.68,49.449,World Resources Institute and ADEME for the emissions factors,Gas power plant,1017342.6361046797,CO2
5037,17.66,42.063,World Resources Institute and ADEME for the emissions factors,Oil power plant,2171111.4825572902,CO2
5038,17.66,42.077,World Resources Institute and ADEME for the emissions factors,Oil power plant,2431416.0213092198,CO2
5039,30.46,38.214,World Resources Institute and ADEME for the emissions factors,Oil power plant,246002.09156775632,CO2
5040,28.47,36.519,World Resources Institute and ADEME for the emissions factors,Oil power plant,243141.60213092208,CO2
5041,28.47,36.521,World Resources Institute and ADEME for the emissions factors,Oil power plant,2348938.575880495,CO2
5042,28.47,36.517,World Resources Institute and ADEME for the emissions factors,Oil power plant,47674.8239472396,CO2
5043,28.47,36.522,World Resources Institute and ADEME for the emissions factors,Oil power plant,47674.8239472396,CO2
5044,21.28,40.407,World Resources Institute and ADEME for the emissions factors,Oil power plant,301781.63558602665,CO2
5045,19.1,41.156,World Resources Institute and ADEME for the emissions factors,Oil power plant,1770523.774340611,CO2
5046,25.19,49.312,World Resources Institute and ADEME for the emissions factors,Gas power plant,655425.09271894,CO2
5047,25.19,49.307,World Resources Institute and ADEME for the emissions factors,Gas power plant,1017342.6361046797,CO2
5048,27.11,49.312,World Resources Institute and ADEME for the emissions factors,Gas power plant,2892063.221622324,CO2
5049,23.98,38.257,World Resources Institute and ADEME for the emissions factors,Gas power plant,168976.78171660175,CO2
5050,24.12,38.118,World Resources Institute and ADEME for the emissions factors,Oil power plant,129437.14701675551,CO2
5051,23.86,38.383,World Resources Institute and ADEME for the emissions factors,Oil power plant,1239068.674388757,CO2
5052,23.97,38.219,World Resources Institute and ADEME for the emissions factors,Oil power plant,2063843.1286760024,CO2
5053,23.87,38.366,World Resources Institute and ADEME for the emissions factors,Oil power plant,1966586.487823633,CO2
